PETR4.SA,VALE5.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,B3SA3.SA,PDGR3.SA,ITSA4.SA,OGXP3.SA,VALE3.SA,PETR3.SA,GGBR4.SA,USIM5.SA,CIEL3.SA,ABEV3.SA,CMIG4.SA,CCRO3.SA,BRFS3.SA,CYRE3.SA,HYPE3.SA,TIMS3.SA,MRVE3.SA,GFSA3.SA,CSNA3.SA,BRML3.SA,OIBR4.SA,SANB11.SA,VIVT4.SA,LREN3.SA,SUZB5.SA,JBSS3.SA,NATU3.SA,HGTX3.SA,ALLL3.SA,CSAN3.SA,LAME4.SA,EMBR3.SA,KLBN4.SA,FIBR3.SA,CTIP3.SA,RSID3.SA,PCAR4.SA,UGPA3.SA,CRUZ3.SA,BRKM5.SA,ENBR3.SA,ELET6.SA,RENT3.SA,GOLL4.SA,MRFG3.SA,MMXM3.SA,DASA3.SA,ELET3.SA,DXCO3.SA,BRAP4.SA,CESP6.SA,SBSP3.SA,GOAU4.SA,PRML3.SA,BISA3.SA,CPLE6.SA,CPFE3.SA,ELPL4.SA,LIGT3.SA,AMER3.SA,TESA3.SA,TRPL4.SA,USIM3.SA,OIBR3.SA
21.579999923706055,,14.343281745910645,10.897481918334961,23.3799991607666,3.690000057220459,231086.5625,4.920173168182373,,43.060001373291016,22.360000610351562,17.5,11.699999809265137,12.42806339263916,13.190871238708496,15.924322128295898,15.470000267028809,34.810001373291016,17.219999313354492,12.5,11.0,12.409236907958984,238.04074096679688,16.920000076293945,15.224080085754395,895.0,15.800000190734863,,10.101269721984863,,7.429999828338623,,,,7.26768684387207,,16.040000915527344,1.7619999647140503,,,232.9973602294922,,20.649999618530273,,14.449999809265137,12.768709182739258,22.0,9.617390632629395,11.380000114440918,11.350000381469727,1357.76171875,14.276801109313965,16.833602905273438,7.845057010650635,32.02301788330078,,22.91666603088379,22.6200008392334,,,4.389999866485596,24.219573974609375,,23.520000457763672,7.201379776000977,,15.431384086608887,17.200000762939453,802.2639770507812
21.760000228881836,,14.256767272949219,10.883228302001953,23.760000228881836,3.7200000286102295,225670.46875,4.877139091491699,,43.5,22.719999313354492,18.139999389648438,11.970000267028809,12.21707820892334,13.6245698928833,16.463823318481445,15.210000038146973,34.25,17.5,12.5,11.25,11.772866249084473,238.9158935546875,17.270000457763672,15.652173042297363,927.0,15.979999542236328,,10.084872245788574,,7.900000095367432,,,,7.443212985992432,,16.209999084472656,1.781999945640564,,,225.60061645507812,,21.290000915527344,,15.100000381469727,13.015210151672363,22.079999923706055,9.833351135253906,10.510000228881836,11.399999618530273,1396.7261962890625,14.166826248168945,16.33379364013672,7.905559062957764,32.084991455078125,,23.336666107177734,23.469999313354492,,,4.5,24.29520034790039,,23.780000686645508,7.442616939544678,,15.23802661895752,18.0,816.4434814453125
21.450000762939453,,14.361495971679688,10.84402847290039,23.829999923706055,3.75333309173584,221157.0625,4.920173168182373,,43.18000030517578,22.34000015258789,17.829999923706055,11.720000267028809,12.245208740234375,13.588595390319824,16.564773559570312,15.199999809265137,34.810001373291016,17.559999465942383,12.449999809265137,11.069999694824219,11.409225463867188,233.6649932861328,16.979999542236328,15.719062805175781,955.0,16.0,,9.953686714172363,,7.909999847412109,,,,7.287683010101318,,16.530000686645508,1.781999945640564,,,223.381591796875,,21.399999618530273,,14.699999809265137,12.85744857788086,22.079999923706055,9.85926628112793,10.350000381469727,11.1899995803833,1402.720703125,14.096841812133789,16.063894271850586,7.697164058685303,32.146968841552734,,23.53333282470703,23.280000686645508,,,4.513000011444092,24.172306060791016,,23.959999084472656,7.460486888885498,,15.257859230041504,18.100000381469727,832.1156616210938
21.459999084472656,,14.675682067871094,10.833337783813477,24.100000381469727,3.7033329010009766,214838.28125,5.020585060119629,,43.08000183105469,22.3799991607666,17.899999618530273,11.649999618530273,11.985998153686523,13.786458015441895,16.620487213134766,15.050000190734863,34.95000076293945,16.700000762939453,12.369999885559082,11.09000015258789,11.181949615478516,225.78863525390625,16.860000610351562,15.692307472229004,970.0,15.90999984741211,,9.902852058410645,,7.659999847412109,,,,7.19214391708374,,16.15999984741211,1.7960000038146973,,,217.9573211669922,,21.424999237060547,,14.75,12.768709182739258,22.149999618530273,9.695137023925781,10.270000457763672,11.010000228881836,1447.6796875,14.096841812133789,15.843978881835938,7.797999858856201,31.961044311523438,,23.766666412353516,23.149999618530273,,,4.533999919891357,24.11558723449707,,24.200000762939453,7.308596134185791,,15.319831848144531,18.25,844.0563354492188
21.280000686645508,,14.47533130645752,10.833337783813477,23.780000686645508,3.5666658878326416,203103.421875,4.944079875946045,,42.79999923706055,22.149999618530273,17.34000015258789,11.359999656677246,12.442129135131836,13.590594291687012,16.672687530517578,14.949999809265137,34.5,16.059999465942383,12.109999656677246,11.069999694824219,10.700125694274902,214.4116973876953,16.600000381469727,15.284279823303223,1015.0,15.609999656677246,,9.553570747375488,,7.179999828338623,,,,6.943295955657959,,15.960000038146973,1.7719999551773071,,,211.79336547851562,,21.5,,14.529999732971191,12.79828929901123,22.479999542236328,9.617390632629395,9.779999732971191,10.699999809265137,1438.6878662109375,13.247032165527344,16.153860092163086,7.791277885437012,31.881362915039062,,23.06333351135254,22.56999969482422,,,4.552999973297119,23.907611846923828,,24.850000381469727,7.129901885986328,,15.188447952270508,17.600000381469727,876.1468505859375
21.239999771118164,,14.320514678955078,10.918864250183105,23.600000381469727,3.5899999141693115,207616.828125,4.896265029907227,,42.900001525878906,22.200000762939453,17.68000030517578,11.25,12.413193702697754,13.510648727416992,17.055557250976562,14.949999809265137,35.65999984741211,16.200000762939453,12.130000114440918,11.100000381469727,10.727398872375488,224.03834533691406,16.670000076293945,15.264213562011719,1082.0,15.829999923706055,,9.674918174743652,,7.159999847412109,,,,7.136597156524658,,16.399999618530273,1.7999999523162842,,,219.6832275390625,,21.100000381469727,,14.479999542236328,12.729269027709961,22.8700008392334,9.444623947143555,10.170000076293945,10.800000190734863,1489.6414794921875,13.347009658813477,16.543712615966797,7.764388084411621,31.98760414123535,,23.69333267211914,23.040000915527344,,,4.639999866485596,24.35192108154297,,24.780000686645508,7.326466083526611,,15.443778991699219,17.540000915527344,935.1039428710938
21.1299991607666,,13.478132247924805,10.63733959197998,23.040000915527344,3.616666078567505,210324.875,4.618937969207764,,42.279998779296875,22.06999969482422,17.799999237060547,11.270000457763672,12.526522636413574,13.626568794250488,17.159990310668945,14.949999809265137,35.439998626708984,16.709999084472656,12.149999618530273,11.09000015258789,10.636488914489746,221.4128875732422,16.8700008392334,15.538460731506348,1095.0,15.699999809265137,,9.494538307189941,,7.460000038146973,,,,7.207696914672852,,16.299999237060547,1.8079999685287476,,,218.45042419433594,,21.325000762939453,,14.550000190734863,12.896888732910156,22.68000030517578,9.565561294555664,10.109999656677246,10.890000343322754,1434.1920166015625,12.997088432312012,16.33379364013672,7.784555912017822,31.544931411743164,,23.8700008392334,23.239999771118164,,,4.775000095367432,24.805683135986328,,24.360000610351562,7.228184223175049,,15.319831848144531,18.030000686645508,936.5964965820312
21.239999771118164,,13.482685089111328,10.708612442016602,23.25,3.6366660594940186,214838.28125,4.642845153808594,,42.900001525878906,22.280000686645508,18.0,11.149999618530273,13.411458015441895,13.598587989807129,17.03814697265625,14.989999771118164,35.79999923706055,17.100000381469727,12.260000228881836,11.079999923706055,10.791035652160645,221.4128875732422,16.8799991607666,16.0668888092041,1105.0,15.600000381469727,,9.543731689453125,,7.769999980926514,,,,7.369892120361328,,16.260000228881836,1.8279999494552612,,,213.51927185058594,,21.395000457763672,,14.3100004196167,13.015210151672363,22.18000030517578,9.415828704833984,10.430000305175781,10.8100004196167,1426.6988525390625,12.987090110778809,16.193845748901367,7.710608959197998,32.04072570800781,,24.056665420532227,23.399999618530273,,,4.732999801635742,24.55989646911621,,24.31999969482422,7.415812969207764,,15.146306037902832,18.360000610351562,929.1336059570312
20.93000030517578,,13.523666381835938,10.72642993927002,23.540000915527344,3.569999933242798,206714.140625,4.667048931121826,,42.619998931884766,22.100000381469727,17.799999237060547,11.020000457763672,13.430747985839844,13.618575096130371,16.839763641357422,14.9399995803833,35.84000015258789,15.75,12.1899995803833,11.260000228881836,10.336484909057617,209.16079711914062,16.969999313354492,15.799330711364746,1147.0,15.600000381469727,,9.871696472167969,,7.550000190734863,,,,7.332120895385742,,16.329999923706055,1.8259999752044678,,,202.17759704589844,,21.75,,14.180000305175781,13.074370384216309,22.75,9.358240127563477,10.149999618530273,10.729999542236328,1366.7535400390625,13.456985473632812,16.14386558532715,7.495491981506348,31.792827606201172,,24.536666870117188,23.059999465942383,,,4.658999919891357,25.117645263671875,,24.889999389648438,7.496224880218506,,15.339662551879883,18.389999389648438,954.5075073242188
21.290000915527344,,13.660268783569336,10.915300369262695,23.579999923706055,3.5733330249786377,203103.421875,4.77239990234375,,42.599998474121094,22.389999389648438,17.920000076293945,10.920000076293945,13.792437553405762,13.480624198913574,16.44481086730957,14.800000190734863,34.849998474121094,15.399999618530273,12.229999542236328,11.34000015258789,10.081936836242676,206.5353546142578,16.350000381469727,15.83946418762207,1149.0,15.539999961853027,,10.04715633392334,,7.5,,,,7.354339122772217,,16.440000534057617,1.8279999494552612,,,197.24644470214844,,21.649999618530273,,13.399999618530273,13.143389701843262,22.90999984741211,9.372636795043945,10.149999618530273,10.489999771118164,1327.7890625,13.746919631958008,16.293807983398438,7.529104232788086,30.89862632751465,,24.946666717529297,23.25,,,4.828999996185303,25.193273544311523,,24.799999237060547,7.263923168182373,,15.339662551879883,18.200000762939453,961.970458984375
21.290000915527344,,13.314208030700684,10.915300369262695,22.940000534057617,3.5733330249786377,203103.421875,4.77239990234375,,43.20000076293945,23.059999465942383,17.920000076293945,10.989999771118164,13.792437553405762,13.336639404296875,16.437715530395508,15.529999732971191,33.88999938964844,15.680000305175781,12.229999542236328,11.34000015258789,10.081936836242676,206.5353546142578,16.350000381469727,15.83946418762207,1002.0,15.539999961853027,,10.414475440979004,,7.5,,,,7.2921271324157715,,16.170000076293945,1.8420000076293945,,,197.4929962158203,,21.649999618530273,,13.489999771118164,13.143389701843262,22.90999984741211,9.372636795043945,10.199999809265137,10.489999771118164,1327.7890625,13.29702091217041,16.373777389526367,7.529104232788086,30.89862632751465,,24.946666717529297,23.25,,,4.828999996185303,25.193273544311523,,24.90999984741211,7.263923168182373,,15.252901077270508,18.200000762939453,847.04150390625
21.399999618530273,,13.295994758605957,10.690793991088867,22.600000381469727,3.666666030883789,226121.8125,4.6565141677856445,,42.7599983215332,22.34000015258789,17.3700008392334,10.800000190734863,13.816550254821777,13.434629440307617,15.671974182128906,15.3100004196167,34.029998779296875,16.100000381469727,12.289999961853027,10.649999618530273,11.181949615478516,230.16439819335938,16.0,16.04682159423828,1003.0,15.5600004196167,,10.494826316833496,,7.429999828338623,,,,7.354339122772217,,16.270000457763672,1.8300000429153442,,,205.62940979003906,,21.450000762939453,,13.550000190734863,13.291290283203125,22.40999984741211,9.525248527526855,10.020000457763672,9.59000015258789,1299.3150634765625,13.29702091217041,16.103879928588867,7.495491981506348,31.562637329101562,,25.106666564941406,22.6299991607666,,,4.61299991607666,24.975845336914062,,25.65999984741211,7.237119197845459,,15.835451126098633,18.549999237060547,847.04150390625
20.479999542236328,,13.113858222961426,10.63733959197998,22.65999984741211,3.549999952316284,230183.875,4.593303203582764,,41.529998779296875,21.399999618530273,16.440000534057617,10.25,13.647762298583984,12.998674392700195,15.44571590423584,15.899999618530273,34.040000915527344,15.779999732971191,11.989999771118164,10.5,11.181949615478516,223.16319274902344,15.4399995803833,15.986621856689453,983.0,15.430000305175781,,10.101269721984863,,7.300000190734863,,,,7.400998115539551,,15.829999923706055,1.7699999809265137,,,203.90350341796875,,20.75,,13.359999656677246,13.192689895629883,22.290000915527344,9.217146873474121,10.539999961853027,9.899999618530273,1255.8546142578125,13.666937828063965,15.993922233581543,7.0652570724487305,30.73926544189453,,24.66666603088379,21.260000228881836,,,4.534999847412109,24.938030242919922,,26.049999237060547,6.951208114624023,,16.137880325317383,17.579999923706055,841.8174438476562
20.579999923706055,,13.204925537109375,10.58388614654541,22.8700008392334,3.5999999046325684,226573.15625,4.614373207092285,,41.5,21.5,16.530000686645508,10.199999809265137,13.659817695617676,13.306641578674316,15.872115135192871,16.200000762939453,33.9900016784668,15.970000267028809,12.680000305175781,10.720000267028809,11.236495971679688,229.28924560546875,15.210000038146973,15.986621856689453,1000.0,15.850000381469727,,10.191459655761719,,7.5,,,,7.443212985992432,,16.09000015258789,1.8079999685287476,,,197.98611450195312,,20.549999237060547,,13.420000076293945,13.311010360717773,22.25,9.214266777038574,10.949999809265137,9.880000114440918,1236.3724365234375,13.946874618530273,16.183849334716797,7.354321002960205,30.553342819213867,,24.78333282470703,21.6299991607666,,,4.623000144958496,24.76786994934082,,26.350000381469727,7.049489974975586,,16.341154098510742,17.350000381469727,844.8026123046875
20.260000228881836,,13.227692604064941,10.52330493927002,22.920000076293945,3.5333330631256104,233343.265625,4.635444164276123,,40.400001525878906,21.100000381469727,16.0,10.180000305175781,13.618826866149902,13.316640853881836,15.867761611938477,15.850000381469727,33.15999984741211,15.899999618530273,12.380000114440918,10.5,11.354679107666016,220.53775024414062,14.890000343322754,15.719062805175781,994.0,16.010000228881836,,10.002881050109863,,7.159999847412109,,,,7.261021137237549,,15.890000343322754,1.7979999780654907,,,190.3428192138672,,20.690000534057617,,13.25,13.05465030670166,22.030000686645508,9.041500091552734,10.6899995803833,9.84000015258789,1201.90380859375,13.486977577209473,16.043903350830078,7.226594924926758,30.004425048828125,,24.979999542236328,20.790000915527344,,,4.554999828338623,24.8245906829834,,26.040000915527344,6.799317836761475,,16.100696563720703,16.84000015258789,849.2803344726562
20.15999984741211,,13.031895637512207,10.459159851074219,22.350000381469727,3.3933329582214355,226573.15625,4.556429862976074,,40.29999923706055,20.979999542236328,16.09000015258789,10.180000305175781,14.093846321105957,13.10666275024414,15.798160552978516,15.5,33.15999984741211,15.100000381469727,12.039999961853027,10.449999809265137,10.791035652160645,221.4128875732422,15.100000381469727,15.257525444030762,987.0,16.06999969482422,,10.250493049621582,,7.070000171661377,,,,7.321011066436768,,15.890000343322754,1.753999948501587,,,177.52178955078125,,20.649999618530273,,13.149999618530273,13.103949546813965,21.920000076293945,8.883129119873047,10.119999885559082,9.600000381469727,1249.860107421875,13.576957702636719,16.023910522460938,7.199706077575684,29.845064163208008,,25.053333282470703,20.8700008392334,,,4.63700008392334,24.607162475585938,,26.110000610351562,6.441928863525391,,15.766040802001953,16.600000381469727,854.50439453125
19.920000076293945,,13.036450386047363,10.498358726501465,22.329999923706055,3.3766660690307617,212130.234375,4.551163196563721,,40.310001373291016,20.780000686645508,16.479999542236328,10.359999656677246,14.359085083007812,12.990674018859863,15.84599781036377,15.779999732971191,33.79999923706055,14.579999923706055,12.149999618530273,10.649999618530273,10.618307113647461,211.78623962402344,15.119999885559082,15.384614944458008,985.0,16.65999984741211,,10.211137771606445,,7.150000095367432,,,,7.298792839050293,,15.850000381469727,1.7280000448226929,,,176.04244995117188,,21.0,,12.550000190734863,13.261710166931152,21.899999618530273,8.883129119873047,10.050000190734863,9.550000190734863,1203.4024658203125,13.646943092346191,16.273815155029297,7.240039825439453,29.889331817626953,,25.333332061767578,21.469999313354492,,,4.638999938964844,24.862403869628906,,26.139999389648438,6.352581977844238,,16.046161651611328,16.56999969482422,853.0117797851562
19.530000686645508,,13.209480285644531,10.501922607421875,22.260000228881836,3.416666030883789,204457.4375,4.630176067352295,,39.099998474121094,20.389999389648438,16.610000610351562,10.350000381469727,14.551985740661621,12.938679695129395,15.952945709228516,15.649999618530273,33.849998474121094,14.9399995803833,12.119999885559082,10.779999732971191,10.681943893432617,219.66259765625,14.5600004196167,15.384614944458008,950.0,16.200000762939453,,10.45383071899414,,7.260000228881836,,,,7.298792839050293,,15.5,1.7580000162124634,,,176.28900146484375,,20.899999618530273,,12.260000228881836,13.30115032196045,21.610000610351562,8.98391056060791,10.270000457763672,9.859999656677246,1227.380615234375,13.996864318847656,16.193845748901367,7.260207176208496,29.181053161621094,,25.333332061767578,21.40999984741211,,,4.60099983215332,24.862403869628906,,25.5,6.3883209228515625,,16.046161651611328,16.510000228881836,828.3841552734375
18.899999618530273,,12.931720733642578,10.280980110168457,21.299999237060547,3.2699999809265137,183695.765625,4.46161413192749,,38.45000076293945,19.809999465942383,16.190000534057617,10.039999961853027,14.226466178894043,12.836689949035645,15.16291618347168,15.399999618530273,33.20000076293945,14.319999694824219,11.829999923706055,10.65999984741211,10.091028213500977,214.4116973876953,14.289999961853027,15.050167083740234,901.0,15.960000038146973,,10.155384063720703,,7.119999885559082,,,,7.065497875213623,,15.369999885559082,1.6740000247955322,,,159.52305603027344,,20.760000228881836,,11.920000076293945,13.064510345458984,21.010000228881836,8.693084716796875,9.449999809265137,9.140000343322754,1141.95849609375,13.81690502166748,15.724023818969727,6.937530994415283,28.419654846191406,,24.5,20.56999969482422,,,4.454999923706055,23.94542694091797,,25.450000762939453,6.316843032836914,,15.66688346862793,15.59000015258789,805.9954223632812
18.489999771118164,,12.968148231506348,10.195453643798828,20.520000457763672,3.259999990463257,165642.125,4.466882228851318,,38.15999984741211,19.280000686645508,16.190000534057617,9.949999809265137,14.105901718139648,12.824690818786621,14.867056846618652,15.270000457763672,32.599998474121094,14.199999809265137,11.579999923706055,10.670000076293945,8.57282829284668,214.4116973876953,13.800000190734863,14.735784530639648,878.0,16.25,,9.738870620727539,,6.679999828338623,,,,6.987732887268066,,15.300000190734863,1.6419999599456787,,,146.94859313964844,,20.584999084472656,,11.819999694824219,12.620808601379395,20.959999084472656,8.523197174072266,9.4399995803833,9.619999885559082,1153.9476318359375,13.946874618530273,15.654050827026367,6.823249816894531,28.35767936706543,,23.81333351135254,20.020000457763672,,,4.440999984741211,23.954879760742188,,24.799999237060547,5.753955841064453,,15.515667915344238,15.4399995803833,783.6066284179688
